"BenSampID"	"Bio_StationID"	"Entity"	"BioSta_Long"	"BioSta_Lat"	"AllIndiv"	"TotTaxaAll"	"TaxaRich120"	"InsctRich120"	"EPTRich120"	"pEPT"	"pNonIns"	"pWormy"	"ColdRich120"	"pCold"	"WarmRich120"	"pWarm"	"RBI"	"MeanAnnualFlow"	"January"	"February"	"March"	"April"	"May"	"June"	"July"	"August"	"September"	"October"	"November"	"December"	"X1daymin"	"X3daymin"	"X7daymin"	"X30daymin"	"X90daymin"	"X1daymax"	"X3daymax"	"X7daymax"	"X30daymax"	"X90daymax"	"Zerodays"	"Baseflow"	"Datemin"	"Datemax"	"Lopulse"	"LopulseL"	"Hipulse"	"HipulseL"	"Riserate"	"Fallrate"	"Reversals"	"Janlowf"	"Feblowf"	"Marlowf"	"Aprlowf"	"Maylowf"	"Junelowf"	"Julylowf"	"Auglowf"	"Septlowf"	"Octlowf"	"Novlowf"	"Declowf"	"Xlow1peak"	"Xlow1dur"	"Xlow1time"	"Xlow1freq"	"High1peak"	"High1dur"	"High1time"	"High1freq"	"High1rise"	"High1fall"	"pro_MeanAnnualFlow"	"pro_Winter"	"pro_Spring"	"pro_Summer"	"pro_Fall"	"pro_Index"	"pro_January"	"pro_February"	"pro_March"	"pro_April"	"pro_May"	"pro_June"	"pro_July"	"pro_August"	"pro_September"	"pro_October"	"pro_November"	"pro_December"	"pro_X1daymin"	"pro_X3daymin"	"pro_X7daymin"	"pro_X30daymin"	"pro_X90daymin"	"pro_X1daymax"	"pro_X3daymax"	"pro_X7daymax"	"pro_X30daymax"	"pro_X90daymax"	"pro_Datemin"	"pro_Datemax"	"pro_Riserate"	"pro_Fallrate"	"pro_Janlowf"	"pro_Feblowf"	"pro_Marlowf"	"pro_Aprlowf"	"pro_Maylowf"	"pro_Junelowf"	"pro_Julylowf"	"pro_Auglowf"	"pro_Septlowf"	"pro_Octlowf"	"pro_Novlowf"	"pro_Declowf"	"pro_Xlow1peak"	"pro_High1peak"	"pro_High1rise"	"pro_High1fall"	"pro_Baseflow"	"pro_AnnualCV"	"pro_Const_Predict"	"pro_FlowPredict"
"USGS_13102"	"USGS_01209700"	"USGS"	-73.41	41.16	7119.00	41.00	16.00	15.00	6.00	77.00	5.92	3.56	0.00	0.00	0.00	2.86	0.29	58.60	23.00	49.00	188.00	91.50	47.00	20.00	18.00	23.00	12.00	14.00	21.50	67.00	7.70	8.40	9.08	16.01	20.86	486.00	362.30	257.10	197.40	122.20	0.00	0.15	204.00	29.00	9.00	4.00	17.00	3.00	13.00	-5.00	98.00	21.00	33.00	44.00	57.00	42.00	17.00	13.00	19.50	10.50	14.00	18.00	53.00				0.00	139.50	6.00	282.50	16.00	77.50	-14.25	"0.98091730834"	"0.9946332737"	"1.6722151088"	"1.3525498891"	"0.87962962963"	"1.7607973422"	"0.53488372093"	"0.97512437811"	"2.7445255474"	"1.1619047619"	"0.97916666667"	"0.84210526316"	"1.5652173913"	"2.3350253807"	"1.3714285714"	"0.84848484848"	"0.74782608696"	"1.4408602151"	"2.1388888889"	"2.2598870056"	"2.3172660036"	"2.8993118435"	"1.9735099338"	"0.65587044534"	"0.78470868529"	"0.87182095626"	"1.1357882624"	"1.0498281787"	"0.82424242424"	"0.38926174497"	"1.5384615385"	"1.25"	"0.71186440678"	"0.81481481481"	"0.97777777778"	"1.0363636364"	"1.2727272727"	"0.90666666667"	"1.2380952381"	"1.8139534884"	"1.0552763819"	"1"	"0.8275862069"	"1.5820895522"	"NA"	"1.4840425532"	"2.1892655367"	"1.012793177"	"0.07716"	"1.55"	"0.59"	"0.37"
"USGS_13108"	"USGS_01209700"	"USGS"	-73.41	41.16	13167.00	50.00	19.00	17.00	6.00	78.32	5.47	3.72	0.00	0.00	2.00	2.84	0.30	52.60	60.00	77.00	73.00	116.50	72.00	17.50	15.00	11.00	5.45	5.20	36.00	24.00	3.70	3.76	3.92	4.51	10.11	472.00	254.00	205.00	135.50	108.50	0.00	0.07	269.00	25.00	10.00	3.00	15.00	2.00	6.00	-5.00	120.00	46.00	57.00	54.00	68.00	50.00	17.00	13.00	11.00	6.00	5.50	29.00	22.50	4.20	5.00	248.50	4.00	107.00	4.00	307.00	19.00	39.00	-16.08	"0.88048208905"	"1.1520572451"	"1.3393085787"	"0.9645232816"	"0.86388888889"	"1.0448504983"	"1.3953488372"	"1.5323383085"	"1.0656934307"	"1.4793650794"	"1.5"	"0.73684210526"	"1.3043478261"	"1.116751269"	"0.62285714286"	"0.31515151515"	"1.252173913"	"0.51612903226"	"1.0277777778"	"1.0134517084"	"1.0020402958"	"0.81800072438"	"0.95648060549"	"0.63697705803"	"0.55014078406"	"0.69515089861"	"0.77963176064"	"0.93213058419"	"1.0868686869"	"0.3355704698"	"0.7100591716"	"1.25"	"1.5593220339"	"1.4074074074"	"1.2"	"1.2363636364"	"1.5151515152"	"0.90666666667"	"1.2380952381"	"1.023255814"	"0.60301507538"	"0.39285714286"	"1.3333333333"	"0.67164179104"	"1.1428571429"	"1.1382978723"	"1.1016949153"	"1.1428571429"	"0.07716"	"1.55"	"0.59"	"0.37"
"USGS_137440"	"USGS_01102500"	"USGS"	-71.13	42.44	20834.00	34.00	13.00	9.00	2.00	65.80	19.03	1.29	0.00	0.00	3.00	12.58	0.38	38.70	18.00	11.00	15.00	84.00	38.00	14.00	16.00	19.00	22.50	18.00	15.00	44.00	7.20	7.70	9.21	12.53	19.55	926.00	565.00	329.00	140.00	68.63	0.00	0.23	224.00	93.00	5.00	1.00	18.00	4.00	8.00	-3.00	104.00	17.00	11.00	15.00		29.50	12.00	11.00	12.50	14.00	16.00	14.00	33.00				0.00	53.50	4.50	230.50	22.00	18.50	-11.67	"1.1773653788"	"0.89024390244"	"1.2685185185"	"1.8047882136"	"1.6998468606"	"2.798053528"	"0.66666666667"	"0.37931034483"	"0.38961038961"	"2.0240963855"	"1.3571428571"	"1.0980392157"	"2.3188405797"	"2.5333333333"	"3.6585365854"	"2.0571428571"	"0.84507042254"	"1.6923076923"	"3.2727272727"	"3.0196078431"	"3.1695906433"	"2.4003831418"	"2.3193735912"	"3.2097053726"	"2.5133451957"	"2.1076233184"	"1.6364699006"	"1.1937728301"	"0.90688259109"	"1.1272727273"	"1.3333333333"	"1"	"0.87179487179"	"0.45833333333"	"0.51724137931"	"NA"	"1.421686747"	"1"	"1.5602836879"	"1.7921146953"	"2.1374045802"	"1.9161676647"	"1.0566037736"	"1.76"	"NA"	"1.0541871921"	"0.83146067416"	"1.0447627574"	"0.07469"	"1.5"	"0.64"	"0.37"
"USGS_137447"	"USGS_01095220"	"USGS"	-71.79	42.41	30314.00	74.00	34.00	31.00	13.00	59.20	1.77	0.44	0.00	0.00	4.00	9.52	0.24	43.90	40.00	26.00	56.00	101.50	44.00	17.50	12.00	7.70	10.35	11.00	14.00	84.00	3.20	3.66	4.25	9.41	11.25	630.00	462.30	298.70	157.30	88.08	0.00	0.09	251.00	93.00	7.00	4.00	9.00	5.00	4.00	-3.00	106.00	37.50	26.00	44.00		41.00	17.50	11.50	7.60	8.80	11.00	14.00	63.50				0.00	70.00	4.00	235.00	11.00	23.00	-11.33	"0.87241653418"	"1.2145748988"	"0.97578692494"	"1.0026954178"	"0.96849315068"	"1.5732984293"	"1"	"0.61176470588"	"0.75675675676"	"1.2608695652"	"0.84615384615"	"0.81395348837"	"1.2244897959"	"1.3275862069"	"2.9571428571"	"1"	"0.63636363636"	"2.0487804878"	"3.2323232323"	"3.0634920635"	"3.139380531"	"4.6595744681"	"1.9589064949"	"1.1666666667"	"1.1862971517"	"1.0382342718"	"1"	"0.79351351351"	"1"	"1.3285714286"	"0.8"	"1"	"1.3392857143"	"0.7323943662"	"0.86699507389"	"NA"	"1.2058823529"	"0.92105263158"	"1.4285714286"	"1.3103448276"	"1.9555555556"	"0.91666666667"	"0.82352941176"	"2.54"	"NA"	"0.83832335329"	"0.88461538462"	"0.89992057188"	"0.02059"	"1.34"	"0.4"	"0.43"
"USGS_137478"	"USGS_01170095"	"USGS"	-72.66	42.71	8675.00	60.00	26.00	25.00	18.00	79.91	0.87	0.57	1.00	2.61	3.00	6.38	0.33	92.40	65.00	32.00	83.00	171.50	97.00	37.00	21.00	25.00	62.50	53.00	49.00	107.00	9.90	10.97	13.13	21.10	31.72	1620.00	1098.00	649.70	298.90	177.30	0.00	0.14	223.00	92.00	11.00	3.00	15.00	3.00	12.50	-7.00	104.00	46.50	32.00	62.50		60.50	30.50	20.00	23.00	33.50	50.00	45.00	72.50				0.00	162.00	3.50	243.50	18.00	42.86	-22.68	"1.0138248848"	"1.2911392405"	"0.96301369863"	"0.9880952381"	"1.46875"	"2.1485148515"	"1.3131313131"	"0.66666666667"	"0.91208791209"	"0.96078431373"	"1.0157068063"	"0.77083333333"	"1"	"1.6666666667"	"4.3103448276"	"1.5362318841"	"0.77777777778"	"1.7685950413"	"1.4347826087"	"1.5166597539"	"1.7116412463"	"1.9627906977"	"1.6469366563"	"1.5140186916"	"1.6128084606"	"1.1901447151"	"0.93757841907"	"0.92391870766"	"0.91393442623"	"0.85185185185"	"1.0416666667"	"1.1666666667"	"1.0813953488"	"0.8"	"1.1627906977"	"NA"	"1.029787234"	"0.84722222222"	"0.9756097561"	"1.4603174603"	"2.09375"	"2.5641025641"	"1"	"1.380952381"	"NA"	"1.1408450704"	"0.80867924528"	"0.81966028189"	"0.09289"	"1.46"	"0.6"	"0.42"
"USGS_137571"	"USGS_01209700"	"USGS"	-73.41	41.16	9174.00	44.00	17.00	14.00	7.00	82.10	5.50	3.58	0.00	0.00	1.00	2.26	0.34	64.40	37.00	49.00	53.00	131.50	52.00	15.00	9.20	20.00	46.50	45.00	27.50	94.00	5.40	5.50	6.85	10.45	20.71	674.00	454.70	295.40	165.20	98.22	0.00	0.10	193.00	105.00	8.00	5.00	17.00	3.00	12.00	-5.00	98.00	28.00	42.00	49.00	66.50	35.00	13.00	9.00	15.00	11.50	28.50	24.00	56.00				0.00	98.50	4.50	208.00	22.00	44.00	-18.50	"1.078004687"	"1.2880143113"	"1.2112676056"	"0.9800443459"	"2.2037037037"	"2.5149501661"	"0.86046511628"	"0.97512437811"	"0.77372262774"	"1.6698412698"	"1.0833333333"	"0.63157894737"	"0.8"	"2.0304568528"	"5.3142857143"	"2.7272727273"	"0.95652173913"	"2.0215053763"	"1.5"	"1.4796879204"	"1.7487885743"	"1.8924302789"	"1.9593188269"	"0.90958164642"	"0.98483863981"	"1.00169549"	"0.95051783659"	"0.84381443299"	"0.7797979798"	"1.4093959732"	"1.4201183432"	"1.25"	"0.94915254237"	"1.037037037"	"1.0888888889"	"1.2090909091"	"1.0606060606"	"0.69333333333"	"0.85714285714"	"1.3953488372"	"1.1557788945"	"2.0357142857"	"1.1034482759"	"1.671641791"	"NA"	"1.0478723404"	"1.2429378531"	"1.3148542999"	"0.07716"	"1.55"	"0.59"	"0.37"
"USGS_137577"	"USGS_01184000"	"USGS"	-72.60	41.98	5241.00	65.00	31.00	22.00	7.00	27.34	26.06	2.91	1.00	2.88	14.00	53.44	0.16	15700.00	10500.00	8530.00	13800.00	31750.00	18200.00	8960.00	6750.00	8150.00	15050.00	8140.00	8410.00	21800.00	3040.00	3557.00	4711.00	5879.00	8178.00	86400.00	76630.00	63760.00	40240.00	26550.00	0.00	0.30	222.00	94.00	17.00	2.00	9.00	4.00	1270.00	-1500.00	137.00	9860.00	8555.00	12900.00		14000.00	7620.00	6815.00	8000.00	9480.00	8030.00	8235.00	14200.00	3720.00	2.00	186.00	5.00	22500.00	4.00	246.00	17.00	4200.00	-2667.00	"0.86074561404"	"1.0289818548"	"0.85881718982"	"0.89196261682"	"0.97117216793"	"1.5158416844"	"0.86776859504"	"0.70032840722"	"0.75"	"0.89739966083"	"0.88997555012"	"0.67368421053"	"0.88874259381"	"1.3919726729"	"2.3858592264"	"0.7537037037"	"0.54504212573"	"1.4155844156"	"1.0500863558"	"1.1192573946"	"1.2559317515"	"1.217184265"	"1.181279792"	"0.96321070234"	"0.89709669867"	"0.84127193561"	"0.78425258234"	"0.79538645896"	"0.88446215139"	"0.94472361809"	"0.88194444444"	"1.0615711253"	"0.86872246696"	"0.75707964602"	"0.93140794224"	"NA"	"0.96551724138"	"0.67733333333"	"0.89517929857"	"1.2093726379"	"1.4363636364"	"0.88827433628"	"0.64842519685"	"1.0479704797"	"1.0867659947"	"0.86273006135"	"0.86812732534"	"0.98304460007"	"0.2085"	"0.9"	"0.73"	"0.51"
"USGS_137749"	"USGS_01356190"	"USGS"	-73.85	42.78	3382.00	42.00	17.00	11.00	1.00	22.05	25.51	6.50	0.00	0.50	4.00	28.56	0.52	23.50	12.00	6.60	39.00	28.50	16.00	6.95	7.60	18.00	6.80	3.70	5.65	18.00	1.60	1.66	2.44	4.38	11.27	213.00	140.30	104.00	53.03	38.39	0.00	0.10	194.00	229.00	10.00	2.50	23.00	3.00	8.25	-2.10	121.00	9.50	6.60		15.00	9.60	4.70	2.60	9.00	5.25	3.45	4.00	13.00				0.00	32.00	4.00	213.50	24.00	13.30	-9.22	"1.3930053349"	"1.2316182656"	"1.5251141553"	"2.2962962963"	"0.7940800472"	"3.0745872082"	"1.0909090909"	"0.80321285141"	"2.0526315789"	"1.3103448276"	"1.1428571429"	"1.1631799163"	"1.6888888889"	"4.8648648649"	"2.9084687767"	"0.52857142857"	"0.51363636364"	"1.7142857143"	"1.28"	"1.3157063931"	"1.668715847"	"1.6379245987"	"2.8904847397"	"1.0839694656"	"1.0408011869"	"1.0635034257"	"0.99717939075"	"1.0783707865"	"0.80165289256"	"2.7926829268"	"2.1428571429"	"1.4482758621"	"1"	"1"	"NA"	"1.1538461538"	"1.0726256983"	"1"	"0.7027027027"	"2.5714285714"	"1.75"	"0.81463990555"	"0.59701492537"	"1.4942528736"	"NA"	"0.96240601504"	"0.95340501792"	"1.1219126414"	"0.08959"	"1.57"	"0.53"	"0.36"
"USGS_137946"	"USGS_01362200"	"USGS"	-74.38	42.11	11870.00	67.00	40.00	37.00	22.00	73.36	2.83	1.41	2.00	1.12	5.00	2.27	0.27	192.80	110.00	38.00	181.00	264.00	205.00	67.00	38.00	144.00	172.00	119.00	75.00	283.00	22.00	22.33	25.29	34.67	111.10	3580.00	1938.00	1028.00	402.30	269.60	0.00	0.13	193.00	262.00	3.00	13.00	14.00	9.00	28.50	-13.00	90.00	70.00	38.00	127.00	161.00	154.00	59.50	29.00	86.50	62.00	102.00	71.00	130.00				0.00	365.00	9.00	205.00	15.00	79.29	-36.00	"1.2659225213"	"1.5189427313"	"1.1230131306"	"1.8686679174"	"2.1949025487"	"4.7043189369"	"1.3017751479"	"0.41643835616"	"1.0140056022"	"1.0740439382"	"1.3268608414"	"0.91467576792"	"0.92682926829"	"7.5789473684"	"11.278688525"	"2.5591397849"	"0.71428571429"	"2.6203703704"	"2.4175824176"	"2.4054723688"	"2.6286248831"	"2.4835243553"	"4.3500391543"	"1.7549019608"	"1.3032952253"	"1.0497293985"	"0.86035072712"	"0.92614221917"	"0.76587301587"	"3.5167785235"	"2.1923076923"	"2"	"0.98591549296"	"0.51351351351"	"1.1869158879"	"1.0952380952"	"1.4193548387"	"0.99581589958"	"0.76315789474"	"4.023255814"	"2.7555555556"	"2.55"	"0.98611111111"	"1.5294117647"	"NA"	"1.2629757785"	"1.0861643836"	"1.293568092"	"0.08162"	"1.58"	"0.57"	"0.39"
"USGS_137960"	"USGS_01349150"	"USGS"	-74.60	42.87	6224.00	45.00	25.00	23.00	10.00	52.79	5.31	0.98	0.00	0.00	5.00	34.99	0.63	86.00	40.00	21.00	168.00	69.00	47.00	14.00	8.30	23.00	22.00	13.00	24.00	77.00	4.90	5.03	6.44	8.71	32.54	1410.00	673.30	498.70	274.00	167.30	0.00	0.07	188.00	262.00	6.00	3.50	18.00	3.00	9.00	-6.00	108.00	23.50	21.00	64.00	53.50	34.00	12.00	7.20	17.00	15.00	13.00	19.00	47.00				0.00	290.00	6.00	230.00	18.00	99.25	-50.75	"0.89397089397"	"0.9928057554"	"1.1858037578"	"1.8641975309"	"1.5206185567"	"3.675862069"	"0.86956521739"	"0.42857142857"	"1.5849056604"	"0.73796791444"	"1.175"	"1"	"1.1690140845"	"7.1875"	"5.2380952381"	"1.4285714286"	"0.94117647059"	"1.75"	"2.7222222222"	"2.6957686127"	"3.3662486938"	"3.1788321168"	"5.8778901734"	"0.82941176471"	"0.56202003339"	"0.60869034542"	"0.75607064018"	"0.81530214425"	"0.75806451613"	"3.1951219512"	"1.7307692308"	"2"	"0.8785046729"	"0.71186440678"	"1.4545454545"	"1.4266666667"	"1.4166666667"	"1"	"1.014084507"	"4.0476190476"	"3.488372093"	"1.5430267062"	"1"	"1.46875"	"NA"	"2.2834645669"	"1.633744856"	"1.8623853211"	"0.02949"	"2.17"	"0.34"	"0.35"
"USGS_14987"	"USGS_01200000"	"USGS"	-73.52	41.65	15724.00	44.00	18.00	16.00	8.00	63.44	6.61	1.29	0.00	0.00	2.00	4.92	0.18	281.00	648.00	268.00	458.00	294.00	172.00	75.00	33.00	29.00	12.50	87.00	513.50	230.00	11.00	11.00	11.00	12.83	30.30	2010.00	1640.00	1398.00	829.50	494.50	0.00	0.03	250.00	303.00	4.00	31.50	8.00	3.00	15.50	-13.00	105.00		255.50	346.00	277.00	168.00	81.50	49.00	53.00		68.00	353.00	230.00	28.00	3.50	209.50	6.00	572.50	6.00	299.50	10.00	249.00	-86.25	"0.90266623836"	"1.426260112"	"0.72442179537"	"0.42772400874"	"2.171833481"	"0.33825198638"	"2.8296943231"	"1.046875"	"0.93279022403"	"0.59095477387"	"0.59930313589"	"0.48293625241"	"0.35869565217"	"0.39726027397"	"0.22624434389"	"1.3282442748"	"3.1795665635"	"0.72213500785"	"0.32352941176"	"0.31276656241"	"0.29278679798"	"0.2707893626"	"0.46111702937"	"0.74582560297"	"0.75402298851"	"0.89215060625"	"0.95213498623"	"0.80616237366"	"1.002004008"	"5.0924369748"	"0.56880733945"	"0.86666666667"	"NA"	"1.2617283951"	"1.4180327869"	"0.95254470426"	"0.68852459016"	"0.61140285071"	"0.58333333333"	"0.65432098765"	"NA"	"0.98550724638"	"2.3883626522"	"0.88461538462"	"1"	"1.1307525183"	"1.70781893"	"1.5281715096"	"0.1124"	"1.24"	"0.63"	"0.41"
"USGS_14990"	"USGS_01135300"	"USGS"	-72.03	44.43	8154.00	57.00	16.00	15.00	9.00	83.34	2.40	0.63	1.00	1.61	0.00	0.20	0.41	54.30	36.00	27.00	89.00	70.00	41.00	14.00	10.00	11.00	8.20	44.00	94.50	44.00	3.50	3.63	4.47	7.26	24.71	814.00	374.70	213.10	142.80	80.69	0.00	0.08	182.00	219.00	9.00	6.00	17.00	3.00	6.70	-4.00	115.00	25.00	27.00	24.00	61.00	38.50	18.00	13.00	14.50	13.00	20.00	70.00	44.00	5.50	3.00	227.50	8.00	102.50	3.50	175.00	16.00	34.38	-16.19	"0.87992221682"	"1.1280969953"	"0.73448402497"	"0.67049808429"	"1.4051724138"	"0.7263681592"	"1.1612903226"	"1.0384615385"	"1.8541666667"	"0.43397396156"	"0.65079365079"	"0.48275862069"	"0.81967213115"	"1"	"0.48235294118"	"1.2054794521"	"1.8565815324"	"1.1624834875"	"0.60869565217"	"0.57366177167"	"0.60304828702"	"0.63191304348"	"1.1180995475"	"1.0655845006"	"0.72029988466"	"0.56435381356"	"0.60999572832"	"0.59243759178"	"0.83870967742"	"1.3113772455"	"0.78362573099"	"0.81632653061"	"1"	"1"	"0.66666666667"	"0.93129770992"	"0.89534883721"	"0.63157894737"	"0.90277777778"	"1"	"0.8125"	"0.78431372549"	"2"	"1.4308943089"	"1.00456621"	"1.0379746835"	"0.87303199594"	"0.74573929065"	"0.1169"	"1.41"	"0.54"	"0.48"
"USGS_14996"	"USGS_01144000"	"USGS"	-72.41	43.71	3332.00	61.00	26.00	23.00	12.00	58.85	5.76	1.50	0.00	0.00	2.00	0.93	0.24	915.30	960.00	720.00	1580.00	1095.00	718.00	290.50	170.00	177.00	124.00	595.00	1715.00	585.00	81.00	84.33	88.00	116.80	202.50	8390.00	4877.00	3859.00	2443.00	1516.00	0.00	0.09	251.00	296.00	7.00	5.00	9.00	4.00	54.50	-40.00	116.00	540.00	720.00	565.00	1060.00	694.00	338.00	247.00	317.50	202.00	437.50	1140.00	580.00	118.00	5.00	258.00	6.00	1540.00	4.00	285.50	14.00	460.00	-213.20	"0.75958506224"	"1.1603483607"	"0.65124760077"	"0.54627249357"	"1.5889802846"	"0.60695876289"	"1.6695652174"	"1.2413793103"	"1.356223176"	"0.43366336634"	"0.47236842105"	"0.43553223388"	"0.62271062271"	"0.77973568282"	"0.44927536232"	"1.3416009019"	"2.1112889327"	"0.73400250941"	"0.58064516129"	"0.59471086037"	"0.59904697073"	"0.56699029126"	"0.68389057751"	"0.65546875"	"0.50934725849"	"0.52176852353"	"0.53586312788"	"0.57796416317"	"1.0749464668"	"2.7924528302"	"0.49099099099"	"0.68085106383"	"1.0188679245"	"1.2845673506"	"0.8828125"	"0.86885245902"	"0.71399176955"	"0.60056858564"	"0.90476190476"	"1.1802973978"	"0.74676524954"	"1.0115606936"	"1.737804878"	"0.82327892122"	"0.77631578947"	"1.0078534031"	"0.84792626728"	"0.95906432749"	"0.1331"	"1.33"	"0.62"	"0.46"
"USGS_15000"	"USGS_01170095"	"USGS"	-72.66	42.71	4704.00	69.00	26.00	24.00	14.00	72.87	2.38	0.68	1.00	0.74	0.00	0.40	0.38	72.00	78.00	54.00	116.00	70.00	45.00	19.00	9.20	9.00	4.95	33.00	142.00	53.00	3.80	3.90	4.05	5.18	10.81	1330.00	646.30	456.10	272.70	130.80	0.00	0.05	252.00	317.00	5.00	12.00	9.00	4.00	6.00	-4.00	115.00	60.00	52.00	62.50	64.50	44.50	18.00	12.50	15.00	12.00	18.00	95.00	53.00	8.20	4.00	210.00	10.00	100.00	3.00	108.50	14.00	33.44	-19.32	"0.78999341672"	"1.1708860759"	"0.63287671233"	"0.44285714286"	"1.6066964286"	"0.45841584158"	"1.5757575758"	"1.125"	"1.2747252747"	"0.39215686275"	"0.47120418848"	"0.39583333333"	"0.4380952381"	"0.6"	"0.34137931034"	"0.95652173913"	"2.253968254"	"0.87603305785"	"0.55072463768"	"0.53919535462"	"0.5288749837"	"0.48186046512"	"0.56126687435"	"1.2429906542"	"0.94932432432"	"0.83550100751"	"0.85539523212"	"0.68160500261"	"1.0327868852"	"2.9351851852"	"0.5"	"0.66666666667"	"1.3953488372"	"1.3"	"1.1627906977"	"0.80625"	"0.75744680851"	"0.5"	"0.60975609756"	"0.95238095238"	"0.75"	"0.92307692308"	"2.1111111111"	"1.0095238095"	"1"	"0.70422535211"	"0.63094339623"	"0.69822912902"	"0.09289"	"1.46"	"0.6"	"0.42"
"USGS_15004"	"USGS_01184490"	"USGS"	-72.55	41.91	11846.00	45.00	15.00	11.00	4.00	63.13	6.12	2.78	0.00	0.00	3.00	10.51	0.22	21.50	33.00	24.00	32.00	22.00	20.00	13.00	10.00	9.00	7.85	14.00	27.00	17.00	5.60	6.80	6.88	7.57	10.52	121.00	69.00	49.86	39.03	32.78	0.00	0.31	199.00	69.00	12.00	5.50	20.00	2.00	3.00	-1.70	115.00	26.00	22.00	27.50	22.00	18.00	13.50	12.00	12.50	13.00	14.00	25.00	16.00	8.75	4.00	230.50	12.00	42.50	3.00	304.50	24.00	16.00	-6.66	"0.81070889894"	"1.1044776119"	"0.74747474747"	"0.64"	"1.1494117647"	"0.64698795181"	"1.5714285714"	"1"	"0.94117647059"	"0.59459459459"	"0.71428571429"	"0.61904761905"	"0.66666666667"	"0.64285714286"	"0.628"	"1"	"1.6875"	"0.77272727273"	"0.70886075949"	"0.75555555556"	"0.69555555556"	"0.66813768756"	"0.76231884058"	"0.56018518519"	"0.50623624358"	"0.52484210526"	"0.67444271643"	"0.74297370807"	"0.80894308943"	"0.64485981308"	"1"	"0.85"	"1.4857142857"	"1.0114942529"	"1.1"	"0.82242990654"	"0.75"	"0.75"	"0.85714285714"	"0.96153846154"	"1"	"1.037037037"	"1.6666666667"	"0.84210526316"	"0.93085106383"	"0.90425531915"	"1.0666666667"	"0.9195862069"	"0.3828"	"1.01"	"0.83"	"0.58"
"USGS_15007"	"USGS_01189000"	"USGS"	-72.90	41.67	12448.00	31.00	18.00	15.00	4.00	32.01	7.23	2.60	0.00	0.00	1.00	5.91	0.32	74.30	111.00	67.50	92.00	64.00	56.00	38.00	30.00	29.00	21.50	52.00	93.50	59.00	18.00	19.00	19.29	20.87	34.09	781.00	447.70	358.00	172.60	104.50	0.00	0.25	260.00	317.00	7.00	3.00	25.00	2.00	14.50	-4.00	121.00	81.00	64.00	76.00	61.00	53.00	37.00	29.00	24.00	20.50	26.00	80.50	58.50	18.00	1.00	260.00	1.00	110.50	3.00	178.50	32.00	43.00	-23.00	"0.92275211128"	"1.3139695712"	"0.76672694394"	"1.0659340659"	"1.8351648352"	"1.0733333333"	"2"	"1.0424710425"	"1"	"0.57657657658"	"0.7619047619"	"0.95"	"1.1111111111"	"1.2083333333"	"0.89583333333"	"1.8909090909"	"2.3670886076"	"0.97520661157"	"1.0588235294"	"1.0963646855"	"1.0546746856"	"0.98909952607"	"1.1961403509"	"0.9226225635"	"0.74953959484"	"0.96081588835"	"0.86690105475"	"0.72268326418"	"1.0420841683"	"4.4964539007"	"1.1153846154"	"0.8"	"1.603960396"	"1.3617021277"	"1.2063492063"	"0.88405797101"	"0.92576419214"	"0.97368421053"	"1.0642201835"	"0.96"	"0.83673469388"	"0.98113207547"	"2.3"	"1.1818181818"	"1.0746268657"	"0.97960992908"	"0.8730964467"	"0.83819241983"	"0.2428"	"1.51"	"0.76"	"0.47"
"USGS_15013"	"USGS_01209700"	"USGS"	-73.41	41.16	10362.00	65.00	20.00	18.00	5.00	63.57	11.86	2.87	0.00	0.00	2.00	3.14	0.23	34.00	84.00	43.50	58.00	38.50	26.00	9.15	4.30	2.30	1.50	19.00	41.50	18.00	1.20	1.23	1.27	1.52	4.33	220.00	181.00	142.30	94.67	69.73	0.00	0.03	256.00	21.00	8.00	13.00	12.00	4.00	5.50	-2.40	97.00	58.00	41.00	49.50	30.00	24.50	9.15	5.20	15.00	7.20	14.00	34.50	18.00	3.20	6.00	216.00	7.00	76.00	4.00	296.00	17.00	32.00	-13.00	"0.56913290927"	"1.0411449016"	"0.62740076825"	"0.34922394678"	"1.1481481481"	"0.26910299003"	"1.9534883721"	"0.86567164179"	"0.84671532847"	"0.48888888889"	"0.54166666667"	"0.38526315789"	"0.37391304348"	"0.23350253807"	"0.17142857143"	"1.1515151515"	"1.4434782609"	"0.38709677419"	"0.33333333333"	"0.33171912833"	"0.32415200204"	"0.27526258602"	"0.41021759697"	"0.29689608637"	"0.39202945636"	"0.48253645303"	"0.54470655926"	"0.59905498282"	"1.0343434343"	"0.28187919463"	"0.65088757396"	"0.6"	"1.9661016949"	"1.012345679"	"1.1"	"0.54545454545"	"0.74242424242"	"0.488"	"0.49523809524"	"1.3953488372"	"0.72361809045"	"1"	"1.5862068966"	"0.53731343284"	"0.87074829932"	"0.8085106383"	"0.90395480226"	"0.92395167022"	"0.07716"	"1.55"	"0.59"	"0.37"
